Dates,Open,Close
27/06/2018 20:20,7021.656,7023.968
27/06/2018 20:25,7023.969,7017.669
27/06/2018 20:30,7017.654,7016.688
27/06/2018 20:35,7017.909,7032.626
27/06/2018 20:40,7032.714,7028.149
27/06/2018 20:45,7028.155,7021.997
27/06/2018 20:50,7021.989,7006.796
27/06/2018 20:55,7006.551,7005.601
27/06/2018 21:00,7005.45,7005.467
27/06/2018 21:05,7005.12,6994.331
27/06/2018 21:10,6994.066,6987.158
27/06/2018 21:15,6987.152,6998.252
27/06/2018 21:20,6998.277,7003.421
27/06/2018 21:25,7003.622,7015.158
27/06/2018 21:30,7014.933,7014.176
27/06/2018 21:35,7013.833,7010.022
27/06/2018 21:40,7010.045,7011.823
27/06/2018 21:45,7011.81,6983.8
27/06/2018 21:50,6979.821,6985.448
27/06/2018 21:55,6985.124,6968.792
27/06/2018 22:00,6969.327,6969.674
27/06/2018 22:05,6969.674,6969.674
27/06/2018 22:10,6969.674,6969.674
27/06/2018 22:15,6969.674,6969.674
27/06/2018 22:20,6969.674,6969.674
27/06/2018 22:25,6969.674,6969.674
27/06/2018 22:30,6969.674,6969.674
27/06/2018 22:35,6969.674,6969.674
27/06/2018 22:40,6969.674,6969.674
28/06/2018 15:30,6963.37,6973.75
28/06/2018 15:35,6973.404,6984.62
28/06/2018 15:40,6983.708,6977.921
28/06/2018 15:45,6977.307,6956.848
28/06/2018 15:50,6956.805,6990.792
28/06/2018 15:55,6990.682,6991.368
28/06/2018 16:00,6991.803,6979.174
28/06/2018 16:05,6979.625,6982.186
28/06/2018 16:10,6982.047,6976.478
28/06/2018 16:15,6975.182,6971.346
28/06/2018 16:20,6971.333,6975.967
28/06/2018 16:25,6976.073,6971.515
28/06/2018 16:30,6971.857,6959.378
28/06/2018 16:35,6958.78,6969.311
28/06/2018 16:40,6968.556,6987.333
28/06/2018 16:45,6987.395,6983.835
28/06/2018 16:50,6983.652,6992.083
28/06/2018 16:55,6992.172,7003.751
28/06/2018 17:00,7004.093,6999.713
28/06/2018 17:05,6999.788,7001.68
28/06/2018 17:10,7002.743,6990.862
28/06/2018 17:15,6990.528,6998.345
28/06/2018 17:20,6998.466,7001.811
28/06/2018 17:25,7002.257,7009.805
28/06/2018 17:30,7009.664,7009.318
28/06/2018 17:35,7009.379,7018.234
28/06/2018 17:40,7018.212,7012.186
28/06/2018 17:45,7012.019,7005.414
28/06/2018 17:50,7005.442,7003.487
28/06/2018 17:55,7003.475,7007.443
28/06/2018 18:00,7008.637,7008.481
28/06/2018 18:05,7008.484,6992.206
28/06/2018 18:10,6992.159,6993.621
28/06/2018 18:15,6993.594,6992.612
28/06/2018 18:20,6992.596,6982.884
28/06/2018 18:25,6982.761,6985.093
28/06/2018 18:30,6985.197,6983.983
28/06/2018 18:35,6983.983,6984.833
28/06/2018 18:40,6984.825,6984.684
28/06/2018 18:45,6984.721,6986.977
28/06/2018 18:50,6987.439,6994.988
28/06/2018 18:55,6994.95,6999.096
28/06/2018 19:00,6999.098,6999.294
28/06/2018 19:05,6999.278,6997.168
28/06/2018 19:10,6997.175,6996.494
28/06/2018 19:15,6996.54,7001.435
28/06/2018 19:20,7001.428,7005.794
28/06/2018 19:25,7005.718,7005.146
28/06/2018 19:30,7005.132,7008.371
28/06/2018 19:35,7008.38,7002.426
28/06/2018 19:40,7002.438,7006.561
28/06/2018 19:45,7006.612,7001.487
28/06/2018 19:50,7001.806,7008.513
28/06/2018 19:55,7008.502,7008.702
28/06/2018 20:00,7008.757,7014.615
28/06/2018 20:05,7014.61,7011.18
28/06/2018 20:10,7011.24,7006.42
28/06/2018 20:15,7006.505,7012.289
28/06/2018 20:20,7013.119,7024.354
28/06/2018 20:25,7024.373,7028.005
28/06/2018 20:30,7027.96,7025.825
28/06/2018 20:35,7025.956,7025.881
28/06/2018 20:40,7026.856,7027.406
28/06/2018 20:45,7027.385,7034.267
28/06/2018 20:50,7034.188,7041.277
28/06/2018 20:55,7041.307,7045.251
28/06/2018 21:00,7045.246,7041.428
28/06/2018 21:05,7041.448,7045.829
28/06/2018 21:10,7045.823,7054.253
28/06/2018 21:15,7054.169,7052.397
28/06/2018 21:20,7052.427,7049.482
28/06/2018 21:25,7049.44,7044.349
28/06/2018 21:30,7044.418,7036.434
28/06/2018 21:35,7036.643,7039.044
28/06/2018 21:40,7039.019,7038.402
28/06/2018 21:45,7038.291,7038.14
28/06/2018 21:50,7034.89,7030.502
28/06/2018 21:55,7030.663,7032.625
28/06/2018 22:00,7031.643,7031.604
28/06/2018 22:05,7031.604,7031.604
28/06/2018 22:10,7031.604,7031.604
28/06/2018 22:15,7031.604,7031.604
28/06/2018 22:20,7031.604,7031.604
28/06/2018 22:25,7031.604,7031.604
28/06/2018 22:30,7031.604,7031.604
28/06/2018 22:35,7031.604,7031.604
28/06/2018 22:40,7031.604,7031.604
29/06/2018 15:30,7071.489,7077.771
29/06/2018 15:35,7078.509,7075.175
29/06/2018 15:40,7075.515,7091.208
29/06/2018 15:45,7091.419,7089.77
29/06/2018 15:50,7090.434,7086.588
29/06/2018 15:55,7086.637,7086.535
29/06/2018 16:00,7087.602,7091.546
29/06/2018 16:05,7091.592,7084.271
29/06/2018 16:10,7084.582,7077.23
29/06/2018 16:15,7077.229,7079.235
29/06/2018 16:20,7078.873,7086.422
29/06/2018 16:25,7086.381,7077.741
29/06/2018 16:30,7077.867,7083.245
29/06/2018 16:35,7084.035,7086.842
29/06/2018 16:40,7087.1,7087.213
29/06/2018 16:45,7087.334,7090.9
29/06/2018 16:50,7090.235,7094.531
29/06/2018 16:55,7094.515,7095.104
29/06/2018 17:00,7095.079,7089.966
29/06/2018 17:05,7090.096,7094.585
29/06/2018 17:10,7094.58,7091.753
29/06/2018 17:15,7091.755,7091.854
29/06/2018 17:20,7091.852,7090.659
29/06/2018 17:25,7090.45,7085.526
29/06/2018 17:30,7085.409,7080.501
29/06/2018 17:35,7080.893,7079.308
29/06/2018 17:40,7079.328,7081.172
29/06/2018 17:45,7081.285,7080.514
29/06/2018 17:50,7080.529,7073.348
29/06/2018 17:55,7073.439,7073.422
29/06/2018 18:00,7073.337,7076.196
29/06/2018 18:05,7076.275,7081.886
29/06/2018 18:10,7081.839,7077.597
29/06/2018 18:15,7077.552,7082.199
29/06/2018 18:20,7082.178,7081.178
29/06/2018 18:25,7081.118,7076.774
29/06/2018 18:30,7076.774,7069.75
29/06/2018 18:35,7069.723,7072.41
29/06/2018 18:40,7072.376,7075.272
29/06/2018 18:45,7075.221,7070.932
29/06/2018 18:50,7070.933,7067.629
29/06/2018 18:55,7067.664,7066.271
29/06/2018 19:00,7066.295,7067.674
29/06/2018 19:05,7067.795,7073.449
29/06/2018 19:10,7073.383,7075.581
29/06/2018 19:15,7075.666,7076.857
29/06/2018 19:20,7076.754,7075.922
29/06/2018 19:25,7075.996,7075.871
29/06/2018 19:30,7075.878,7073.896
29/06/2018 19:35,7074.114,7073.979
29/06/2018 19:40,7073.985,7083.046
29/06/2018 19:45,7083.062,7081.199
29/06/2018 19:50,7081.135,7081.188
29/06/2018 19:55,7081.188,7080.357
29/06/2018 20:00,7080.458,7079.112
29/06/2018 20:05,7079.114,7079.564
29/06/2018 20:10,7079.587,7078.344
29/06/2018 20:15,7078.399,7077.671
29/06/2018 20:20,7077.266,7078.538
29/06/2018 20:25,7078.542,7081.315
29/06/2018 20:30,7081.328,7077.948
29/06/2018 20:35,7078.032,7075.386
29/06/2018 20:40,7075.349,7074.86
29/06/2018 20:45,7074.859,7079.34
29/06/2018 20:50,7079.317,7077.885
29/06/2018 20:55,7077.878,7082.697
29/06/2018 21:00,7082.98,7085.645
29/06/2018 21:05,7085.611,7080.968
29/06/2018 21:10,7080.944,7077.39
29/06/2018 21:15,7077.375,7073.168
29/06/2018 21:20,7073.148,7068.716
29/06/2018 21:25,7068.706,7073.39
29/06/2018 21:30,7073.307,7070.264
29/06/2018 21:35,7070.285,7065.802
29/06/2018 21:40,7065.786,7069.245
29/06/2018 21:45,7069.431,7057.996
29/06/2018 21:50,7050.744,7052.799
29/06/2018 21:55,7053.041,7043.146
29/06/2018 22:00,7031.4,7040.802
29/06/2018 22:05,7040.802,7040.802
29/06/2018 22:10,7040.802,7040.802
29/06/2018 22:15,7040.802,7040.802
29/06/2018 22:20,7040.802,7040.802
29/06/2018 22:25,7040.802,7040.802
29/06/2018 22:30,7040.802,7040.802
29/06/2018 22:35,7040.802,7040.802
29/06/2018 22:40,7040.802,7040.802
02/07/2018 15:30,6979.542,6982.098
02/07/2018 15:35,6982,7002.332
02/07/2018 15:40,7002.843,6995.914
02/07/2018 15:45,6995.969,7011.628
02/07/2018 15:50,7011.917,7012.774
02/07/2018 15:55,7013.092,7014.167
02/07/2018 16:00,7014.693,7024.972
02/07/2018 16:05,7025.321,7021.416
02/07/2018 16:10,7021.543,7007.141
02/07/2018 16:15,7007.563,7019.156
02/07/2018 16:20,7019.253,7019.875
02/07/2018 16:25,7019.871,7032.933
02/07/2018 16:30,7033.077,7038.137
02/07/2018 16:35,7038.348,7040.068
02/07/2018 16:40,7040.076,7042.211
02/07/2018 16:45,7042.24,7032.431
02/07/2018 16:50,7032.505,7029.525
02/07/2018 16:55,7029.509,7032.935
02/07/2018 17:00,7033.27,7045.616
02/07/2018 17:05,7045.554,7043.311
02/07/2018 17:10,7043.361,7034.168
02/07/2018 17:15,7034.339,7029.184
02/07/2018 17:20,7028.73,7033.371
02/07/2018 17:25,7033.397,7034.056
02/07/2018 17:30,7033.934,7023.893
02/07/2018 17:35,7023.937,7024.255
02/07/2018 17:40,7024.234,7021.097
02/07/2018 17:45,7021.102,7018.522
02/07/2018 17:50,7018.503,7024.015
02/07/2018 17:55,7024.136,7023.742
02/07/2018 18:00,7023.894,7022.504
02/07/2018 18:05,7022.438,7021.161
02/07/2018 18:10,7021.205,7018.74
02/07/2018 18:15,7018.74,7018.192
02/07/2018 18:20,7018.229,7022.444
02/07/2018 18:25,7022.389,7025.364
02/07/2018 18:30,7025.101,7026.617
02/07/2018 18:35,7026.631,7022.972
02/07/2018 18:40,7022.984,7021.593
02/07/2018 18:45,7021.6,7028.98
02/07/2018 18:50,7029.038,7027.634
02/07/2018 18:55,7027.849,7025.572
02/07/2018 19:00,7025.583,7023.418
02/07/2018 19:05,7023.396,7019.899
02/07/2018 19:10,7019.917,7015.103
02/07/2018 19:15,7014.945,7015.359
02/07/2018 19:20,7015.433,7016.116
02/07/2018 19:25,7016.434,7014.818
02/07/2018 19:30,7014.481,7020.889
02/07/2018 19:35,7020.89,7026.683
02/07/2018 19:40,7026.714,7033.609
02/07/2018 19:45,7033.556,7046.007
02/07/2018 19:50,7046.006,7049.275
02/07/2018 19:55,7049.495,7050.499
02/07/2018 20:00,7050.962,7056.895
02/07/2018 20:05,7057.095,7060.282
